Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,tempmin,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,sunrise,sunset,moonphase,conditions,description,icon,city,StratoO3,year_month,year,month,day,dayofweek,season_Spring,season_Summer,season_Winter
2015-08-15,18.04,34.348,1.93,13.63,9.32,18.87,16.67,2.49,10.04,1.89,42.61,176.0,Moderate,69.9,72.0,74.7,0.016,100,16.67,22.4,15.6,271.0,1013.3,57.8,5.1,215.3,2015-08-15T06:07:19,2015-08-15T18:40:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,228.59460192185128,2015-08,2015,8,15,5,False,True,False
2015-08-16,20.8,34.74400000000001,5.06,17.39,10.93,23.05,9.03,1.32,7.48,1.51,26.63,206.0,Poor,71.9,74.1,82.2,0.196,100,4.17,21.7,16.1,273.9,1014.2,75.0,4.8,210.2,2015-08-16T06:07:26,2015-08-16T18:40:27,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,218.20157532736616,2015-08,2015,8,16,6,False,True,False
2015-08-17,15.35,57.90400000000001,6.56,19.5,13.98,50.58,14.55,2.98,5.93,2.18,21.55,238.0,Poor,69.2,74.6,85.3,0.861,100,8.33,18.8,11.5,279.9,1013.3,72.1,4.5,193.4,2015-08-17T06:07:33,2015-08-17T18:39:56,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,255.40351709175985,2015-08,2015,8,17,0,False,True,False
2015-08-18,27.31,73.258,4.58,19.73,12.9,38.79,21.83,2.85,3.75,2.18,23.34,229.0,Poor,71.4,73.7,76.8,0.158,100,37.5,13.4,8.6,156.8,1013.5,52.7,5.0,247.9,2015-08-18T06:07:39,2015-08-18T18:39:24,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,248.6251396330965,2015-08,2015,8,18,1,False,True,False
2015-08-19,32.13,73.97200000000001,9.89,17.92,15.33,39.19,9.91,7.14,4.3,1.358,24.53,236.0,Poor,72.8,74.6,78.8,0.023,100,4.17,18.3,9.8,157.9,1014.0,59.7,4.6,221.0,2015-08-19T06:07:44,2015-08-19T18:38:51,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,243.55503512187107,2015-08,2015,8,19,2,False,True,False
2015-08-20,23.26,75.52000000000001,7.05,34.35,21.46,30.68,1.31,3.73,3.41,5.55,4.72,92.0,Satisfactory,73.2,74.3,80.0,0.031,100,4.17,17.7,17.2,237.9,1014.4,67.5,4.1,256.2,2015-08-20T06:07:50,2015-08-20T18:38:18,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,239.11940693519745,2015-08,2015,8,20,3,False,True,False
2015-08-21,17.9,27.966,3.31,17.51,11.02,33.06,11.68,6.56,3.44,2.134,43.3,100.0,Satisfactory,69.9,74.1,88.1,0.707,100,12.5,21.9,12.8,252.8,1014.8,80.7,4.3,208.0,2015-08-21T06:07:55,2015-08-21T18:37:44,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,249.77988672425047,2015-08,2015,8,21,4,False,True,False
2015-08-22,10.99,39.042,2.95,15.97,9.93,24.16,1.14,1.07,3.35,1.748,1.13,97.0,Satisfactory,69.9,73.4,87.8,0.157,100,8.33,19.5,12.6,280.3,1013.9,86.0,4.8,95.9,2015-08-22T06:08:00,2015-08-22T18:37:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,229.01027594731187,2015-08,2015,8,22,5,False,True,False
2015-08-23,12.9,39.096,2.79,11.64,7.72,23.28,26.54,0.91,3.86,7.925999999999999,26.54,59.0,Satisfactory,69.6,72.8,82.3,0.154,100,54.17,26.8,13.3,277.1,1013.8,68.6,5.0,183.9,2015-08-23T06:08:04,2015-08-23T18:36:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,bengaluru,212.1324242833052,2015-08,2015,8,23,6,False,True,False
2015-08-24,22.29,57.764,4.0,15.11,10.24,27.77,1.16,1.0,4.72,4.343999999999999,1.13,96.0,Satisfactory,68.3,71.1,78.1,0.0,0,0.0,23.9,13.3,289.7,1014.7,55.6,5.2,224.7,2015-08-24T06:08:08,2015-08-24T18:35:59,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,202.4661198840528,2015-08,2015,8,24,0,False,True,False
2015-08-25,20.06,55.654,5.0,16.49,13.5,17.67,4.29,4.38,6.26,4.314,1.21,123.0,Moderate,68.1,69.7,73.5,0.0,0,0.0,24.8,10.9,292.0,1014.0,46.4,5.1,214.0,2015-08-25T06:08:12,2015-08-25T18:35:23,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,237.0633638213021,2015-08,2015,8,25,1,False,True,False
2015-08-26,17.38,44.944,4.23,12.18,12.33,15.18,1.43,1.1,7.65,15.656,1.786,77.0,Satisfactory,68.1,70.4,77.1,0.008,100,4.17,23.7,14.4,281.6,1012.6,57.6,4.6,190.6,2015-08-26T06:08:15,2015-08-26T18:34:47,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,251.1013146554615,2015-08,2015,8,26,2,False,True,False
2015-08-27,14.67,51.29600000000001,6.76,20.81,14.62,35.39,2.4,1.13,4.84,10.77,1.8,57.0,Satisfactory,69.9,74.1,90.7,0.196,100,4.17,25.9,11.5,274.2,1011.8,86.8,4.1,156.7,2015-08-27T06:08:18,2015-08-27T18:34:09,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,254.31695333796884,2015-08,2015,8,27,3,False,True,False
2015-08-28,18.96,73.25,3.22,21.16,12.18,26.37,1.96,1.42,4.19,0.804,4.646000000000001,63.0,Satisfactory,68.1,70.4,79.0,0.0,0,0.0,114.1,16.7,263.5,1012.9,64.4,4.7,231.9,2015-08-28T06:08:21,2015-08-28T18:33:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,249.8806452275593,2015-08,2015,8,28,4,False,True,False
2015-08-29,20.56,41.118,4.26,13.86,9.92,33.75,9.97,2.56,12.64,4.574,40.2,174.0,Moderate,68.1,71.2,78.4,0.004,100,4.17,25.3,15.0,276.8,1012.7,54.1,4.9,207.6,2015-08-29T06:08:24,2015-08-29T18:32:54,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,230.278068642114,2015-08,2015,8,29,5,False,True,False
2015-08-30,17.27,29.8,1.37,5.53,3.77,26.46,2.76,0.73,12.65,0.8320000000000001,1.13,121.0,Moderate,70.5,72.1,77.9,0.004,100,4.17,23.0,12.8,270.1,1013.5,72.2,4.7,237.8,2015-08-30T06:08:26,2015-08-30T18:32:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,231.61307341600235,2015-08,2015,8,30,6,False,True,False
2015-08-31,23.42,58.01199999999999,2.6,6.47,5.25,33.9,5.77,1.24,17.22,4.406000000000001,1.7079999999999995,92.0,Satisfactory,70.5,71.5,75.5,0.012,100,4.17,23.0,11.5,283.2,1014.5,60.6,4.7,261.3,2015-08-31T06:08:28,2015-08-31T18:31:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,214.2463332197045,2015-08,2015,8,31,0,False,True,False
2015-09-01,24.9,57.912,2.58,7.25,5.57,33.29,5.26,1.67,13.62,0.642,1.79,81.0,Satisfactory,70.5,69.9,69.8,0.0,0,0.0,18.8,9.7,288.5,1013.3,46.1,5.1,271.4,2015-09-01T06:08:30,2015-09-01T18:30:57,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,220.3812441848275,2015-09,2015,9,1,1,False,False,False
2015-09-02,23.54,60.476,1.75,9.49,6.09,26.12,1.19,2.18,11.57,1.016,1.19,43.0,Good,71.4,69.8,69.7,0.0,0,0.0,18.3,9.7,273.8,1013.0,40.9,5.1,250.5,2015-09-02T06:08:32,2015-09-02T18:30:17,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,250.50084046139105,2015-09,2015,9,2,2,False,False,False
2015-09-03,24.49,32.226,2.5,12.59,8.41,31.79,1.42,2.49,14.5,1.722,1.12,52.0,Satisfactory,72.3,72.0,74.1,0.016,100,4.17,12.3,9.7,221.3,1013.6,65.0,4.3,248.5,2015-09-03T06:08:33,2015-09-03T18:29:37,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,243.97835210004683,2015-09,2015,9,3,3,False,False,False
2015-09-04,26.16,57.88599999999999,3.72,15.89,10.97,37.51,1.76,2.12,10.98,1.654,1.2,72.0,Satisfactory,70.5,73.8,81.7,0.939,100,4.17,12.5,12.7,234.3,1015.7,65.7,4.0,254.5,2015-09-04T06:08:35,2015-09-04T18:28:57,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,243.284032849152,2015-09,2015,9,4,4,False,False,False
2015-09-05,27.38,65.89,6.79,17.6,14.32,54.9,1.47,2.63,38.49,1.384,1.53,73.0,Satisfactory,69.2,73.2,82.3,0.174,100,33.33,11.9,8.0,183.2,1016.7,49.8,4.0,233.4,2015-09-05T06:08:36,2015-09-05T18:28:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,bengaluru,240.95541559559263,2015-09,2015,9,5,5,False,False,False
2015-09-06,18.38,31.534,2.41,11.7,7.72,26.75,22.81,1.35,16.344,1.2000000000000002,22.81,208.0,Poor,69.9,74.3,84.3,1.26,100,12.5,16.3,10.4,229.0,1015.8,58.8,4.3,244.5,2015-09-06T06:08:37,2015-09-06T18:27:35,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,249.9143802319276,2015-09,2015,9,6,6,False,False,False
2015-09-07,16.34,53.95400000000001,4.12,12.0,9.25,32.04,9.83,3.08,21.21,2.764,48.65,179.0,Moderate,68.3,73.0,90.7,1.447,100,16.67,19.9,19.7,260.5,1015.7,85.2,4.0,132.6,2015-09-07T06:08:37,2015-09-07T18:26:54,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,233.9927895097013,2015-09,2015,9,7,0,False,False,False
2015-09-08,22.47,49.016,6.9,10.95,10.3,37.31,1.78,5.6,12.62,0.6,1.35,93.0,Satisfactory,68.3,72.4,84.6,0.117,100,4.17,25.1,18.3,237.3,1015.3,74.0,4.6,157.3,2015-09-08T06:08:38,2015-09-08T18:26:12,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,218.2420977514804,2015-09,2015,9,8,1,False,False,False
2015-09-09,29.6,37.074,6.75,11.14,10.91,36.19,13.22,7.0,5.34,0.404,1.04,60.0,Satisfactory,69.2,73.1,85.0,0.067,100,25.0,25.3,14.4,240.3,1014.8,55.3,5.0,196.6,2015-09-09T06:08:39,2015-09-09T18:25:31,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,187.97919721656683,2015-09,2015,9,9,2,False,False,False
2015-09-10,15.21,42.116,6.53,12.29,11.26,36.3,1.2,3.26,5.01,9.104,1.2,65.0,Satisfactory,69.6,72.3,84.6,0.078,100,4.17,23.5,13.9,263.9,1014.8,60.4,4.9,197.4,2015-09-10T06:08:39,2015-09-10T18:24:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,238.1737719845252,2015-09,2015,9,10,3,False,False,False
2015-09-11,18.09,73.906,5.32,13.42,10.92,34.24,3.19,2.85,5.48,0.508,1.07,60.0,Satisfactory,68.1,71.9,84.2,0.0,0,0.0,25.7,13.9,264.0,1014.2,83.1,4.1,222.7,2015-09-11T06:08:39,2015-09-11T18:24:06,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,254.53362028190577,2015-09,2015,9,11,4,False,False,False
2015-09-12,16.68,67.194,4.77,13.1,10.22,30.49,22.32,2.42,17.12,0.366,18.37,167.0,Moderate,68.7,70.3,75.4,0.0,0,0.0,26.8,15.0,268.5,1014.2,64.1,4.9,225.8,2015-09-12T06:08:39,2015-09-12T18:23:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,252.0995001166233,2015-09,2015,9,12,5,False,False,False
2015-09-13,12.24,30.392000000000003,2.59,11.85,7.95,21.98,19.24,2.08,13.22,12.656,21.82,141.0,Moderate,67.4,71.4,80.1,0.196,100,4.17,27.1,15.0,274.7,1014.8,55.7,4.9,222.9,2015-09-13T06:08:40,2015-09-13T18:22:42,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,253.4520411451724,2015-09,2015,9,13,6,False,False,False
2015-09-14,14.99,29.106,5.5,12.44,10.43,31.7,18.85,2.19,12.68,6.746,24.96,175.0,Moderate,67.8,71.6,78.9,0.02,100,20.83,31.1,19.7,263.5,1013.8,57.0,4.9,193.5,2015-09-14T06:08:40,2015-09-14T18:21:59,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,bengaluru,231.87514298646784,2015-09,2015,9,14,0,False,False,False
2015-09-15,11.75,47.502,3.39,11.66,8.49,23.78,1.06,2.54,5.72,0.674,0.85,41.0,Good,67.8,70.8,78.9,0.016,100,8.33,33.6,22.5,261.7,1012.3,52.9,4.7,150.5,2015-09-15T06:08:40,2015-09-15T18:21:16,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,216.7842145421893,2015-09,2015,9,15,1,False,False,False
2015-09-16,11.47,52.304,3.26,12.06,8.6,24.19,18.66,2.26,14.33,0.6719999999999999,18.66,81.0,Satisfactory,68.3,71.1,77.3,0.044,100,16.67,32.7,19.0,271.3,1010.7,56.1,4.9,189.9,2015-09-16T06:08:40,2015-09-16T18:20:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,190.6709625177191,2015-09,2015,9,16,2,False,False,False
2015-09-17,10.93,65.856,2.64,9.78,6.94,19.64,1.7,1.92,10.45,4.452,2.95,52.0,Satisfactory,68.7,72.3,83.2,0.0,0,0.0,29.8,12.8,268.1,1010.4,70.5,4.3,205.2,2015-09-17T06:08:40,2015-09-17T18:19:51,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,223.06462612044464,2015-09,2015,9,17,3,False,False,False
2015-09-18,13.18,48.598,2.99,8.71,7.78,23.94,1.01,2.34,21.33,9.188,1.01,31.0,Good,66.9,72.4,83.6,0.016,100,4.17,25.9,13.9,258.6,1010.8,48.1,4.1,189.6,2015-09-18T06:08:40,2015-09-18T18:19:08,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,bengaluru,264.1650080254678,2015-09,2015,9,18,4,False,False,False
2015-09-19,13.47,39.776,3.25,8.98,8.24,24.56,8.24,2.85,10.94,11.626,6.63,144.0,Moderate,68.7,73.1,82.6,0.008,100,8.33,23.3,15.0,261.6,1011.8,56.2,4.5,210.3,2015-09-19T06:08:40,2015-09-19T18:18:25,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,247.52453227959657,2015-09,2015,9,19,5,False,False,False
2015-09-20,7.32,54.54200000000001,3.3,9.42,8.69,20.84,1.27,1.74,11.51,6.976000000000001,1.27,64.0,Satisfactory,70.1,73.7,88.1,0.274,100,8.33,21.7,16.7,256.2,1012.1,73.1,4.1,167.6,2015-09-20T06:08:40,2015-09-20T18:17:42,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,238.23363475951825,2015-09,2015,9,20,6,False,False,False
2015-09-21,16.51,65.85600000000001,3.86,15.32,12.75,36.84,2.15,3.01,15.34,0.576,2.21,51.0,Satisfactory,67.4,71.5,81.4,0.0,0,0.0,18.3,9.7,267.9,1012.8,57.8,4.6,211.5,2015-09-21T06:08:40,2015-09-21T18:17:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,233.67553772320883,2015-09,2015,9,21,0,False,False,False
2015-09-22,28.38,69.712,6.09,22.83,18.49,35.72,2.21,2.97,20.63,7.762,2.3,82.0,Satisfactory,69.9,71.6,76.1,0.0,0,0.0,12.8,7.5,260.5,1013.5,45.8,4.5,277.7,2015-09-22T06:08:40,2015-09-22T18:16:17,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,250.1417223759779,2015-09,2015,9,22,1,False,False,False
2015-09-23,27.74,63.386,3.53,27.93,19.01,37.81,2.13,2.32,21.96,1.052,2.21,85.0,Satisfactory,70.4,73.2,75.6,0.039,100,4.17,12.8,7.6,76.7,1014.6,58.7,4.8,262.0,2015-09-23T06:08:41,2015-09-23T18:15:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,226.2234536222973,2015-09,2015,9,23,2,False,False,False
2015-09-24,29.1,83.56800000000001,3.31,22.47,15.65,34.28,2.39,2.37,16.37,1.446,2.26,89.0,Satisfactory,69.6,74.6,80.9,0.665,100,8.33,12.5,8.6,146.2,1014.2,62.5,3.9,240.3,2015-09-24T06:08:41,2015-09-24T18:14:52,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,217.49685234893408,2015-09,2015,9,24,3,False,False,False
2015-09-25,17.48,43.924,3.62,21.03,13.71,30.44,3.05,2.47,49.22,0.626,2.27,139.0,Moderate,66.3,72.5,80.2,0.366,100,33.33,12.3,13.9,283.1,1013.6,54.2,4.5,255.2,2015-09-25T06:08:42,2015-09-25T18:14:09,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,176.91452109895818,2015-09,2015,9,25,4,False,False,False
2015-09-26,14.95,51.85,1.98,17.22,10.16,22.01,2.68,1.46,9.51,0.952,2.22,157.0,Moderate,68.7,73.0,89.6,0.372,100,12.5,16.6,9.2,295.9,1014.0,75.4,4.1,216.5,2015-09-26T06:08:43,2015-09-26T18:13:27,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,bengaluru,219.65905581970645,2015-09,2015,9,26,5,False,False,False
2015-09-27,27.29,80.036,10.46,20.53,18.34,45.07,2.26,1.7,12.01,0.982,2.06,155.0,Moderate,68.7,73.3,85.9,1.291,100,8.33,16.6,12.0,315.3,1013.5,66.4,4.0,227.5,2015-09-27T06:08:44,2015-09-27T18:12:45,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,250.8401315546372,2015-09,2015,9,27,6,False,False,False
2015-09-28,19.98,83.48,21.66,30.35,31.94,76.12,2.0,1.69,18.48,0.99,2.31,94.0,Satisfactory,68.1,73.3,87.4,0.352,100,8.33,19.7,9.8,332.9,1013.0,70.3,4.3,200.6,2015-09-28T06:08:45,2015-09-28T18:12:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,246.9777537665713,2015-09,2015,9,28,0,False,False,False
2015-09-29,31.36,60.962,5.95,33.02,21.34,41.39,2.09,1.72,20.18,0.27,2.23,100.0,Satisfactory,69.9,73.7,84.0,0.031,100,4.17,15.7,8.6,92.6,1012.6,65.1,4.1,223.4,2015-09-29T06:08:46,2015-09-29T18:11:21,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,247.0405159653004,2015-09,2015,9,29,1,False,False,False
2015-09-30,35.5,61.31999999999999,6.74,31.34,21.07,29.39,2.71,1.3,14.05,0.38,2.05,117.0,Moderate,71.0,73.7,86.1,0.016,100,4.17,19.7,9.2,93.5,1013.9,63.6,3.4,197.8,2015-09-30T06:08:47,2015-09-30T18:10:40,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,252.78647607777248,2015-09,2015,9,30,2,False,False,False
2015-10-01,26.25,52.778,4.82,30.71,19.52,30.38,1.95,1.45,12.61,0.474,2.04,136.0,Moderate,69.9,72.9,84.7,0.083,100,37.5,15.0,10.3,122.7,1014.9,61.0,4.1,191.4,2015-10-01T06:08:49,2015-10-01T18:09:59,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,bengaluru,252.02540468333456,2015-10,2015,10,1,3,False,False,False
2015-10-02,22.3,33.68000000000001,3.85,26.84,17.13,26.74,1.82,4.18,15.222,0.42,1.82,96.0,Satisfactory,71.7,74.4,84.9,0.012,100,4.17,23.0,12.8,245.3,1016.6,72.1,3.7,221.7,2015-10-02T06:08:51,2015-10-02T18:09:18,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,bengaluru,166.09327414423296,2015-10,2015,10,2,4,False,False,False
2015-10-03,13.97,42.108,2.64,19.24,11.96,19.73,1.67,1.6,18.98,4.65,1.68,101.0,Moderate,71.0,74.3,85.0,0.039,100,4.17,21.0,11.4,286.0,1017.0,66.2,4.3,194.1,2015-10-03T06:08:53,2015-10-03T18:08:38,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,232.9429225780837,2015-10,2015,10,3,5,False,False,False
2015-10-04,9.63,57.858,3.75,16.51,11.21,23.54,2.21,1.37,12.67,0.9420000000000002,1.63,128.0,Moderate,68.3,74.4,88.8,0.391,100,12.5,21.7,12.8,289.1,1016.5,70.1,3.9,148.8,2015-10-04T06:08:56,2015-10-04T18:07:57,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,245.94023444776465,2015-10,2015,10,4,6,False,False,False
2015-10-05,28.7,53.746,6.17,23.13,16.54,31.01,1.96,2.64,10.81,1.084,2.18,92.0,Satisfactory,68.3,73.9,91.6,0.039,100,4.17,15.2,10.3,268.9,1015.2,75.5,4.1,139.9,2015-10-05T06:08:59,2015-10-05T18:07:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,235.55462258572723,2015-10,2015,10,5,0,False,False,False
2015-10-06,35.04,41.972,6.66,19.67,15.11,24.52,1.7,4.52,15.74,0.534,1.7,98.0,Satisfactory,67.4,73.7,89.0,0.313,100,12.5,20.6,12.8,249.0,1013.7,69.3,4.3,202.4,2015-10-06T06:09:02,2015-10-06T18:06:38,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,242.2091928249473,2015-10,2015,10,6,1,False,False,False
2015-10-07,15.82,46.87599999999999,3.63,19.92,12.95,24.3,1.63,5.29,11.29,0.422,1.62,102.0,Moderate,69.2,73.5,84.7,0.273,100,8.33,19.9,10.9,252.4,1013.8,59.9,4.3,243.3,2015-10-07T06:09:05,2015-10-07T18:05:59,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,240.1915496572548,2015-10,2015,10,7,2,False,False,False
2015-10-08,12.14,41.674,5.05,19.19,13.76,27.54,1.21,8.55,12.96,0.434,1.23,69.0,Satisfactory,70.1,73.4,82.8,0.024,100,12.5,23.3,14.5,243.4,1014.6,57.4,4.8,209.4,2015-10-08T06:09:09,2015-10-08T18:05:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,243.51901123444208,2015-10,2015,10,8,3,False,False,False
2015-10-09,14.44,45.254000000000005,5.96,20.31,15.2,26.87,1.54,7.68,14.01,0.65,1.52,54.0,Satisfactory,69.9,73.4,80.9,0.094,100,25.0,24.2,11.5,242.8,1014.6,59.5,4.8,172.3,2015-10-09T06:09:13,2015-10-09T18:04:43,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,230.30963237727784,2015-10,2015,10,9,4,False,False,False
2015-10-10,12.01,42.568,6.16,21.36,15.75,27.22,2.66,7.04,10.22,0.404,1.72,101.0,Moderate,69.9,73.9,82.7,0.111,100,25.0,22.8,10.9,243.8,1015.3,62.7,4.5,195.3,2015-10-10T06:09:18,2015-10-10T18:04:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,213.4859662633825,2015-10,2015,10,10,5,False,False,False
2015-10-11,10.02,43.898,4.91,19.3,13.76,33.5,3.38,2.26,9.49,0.26,3.87,110.0,Moderate,71.0,75.2,89.6,0.313,100,4.17,12.1,6.9,252.4,1016.3,68.0,4.2,200.5,2015-10-11T06:09:23,2015-10-11T18:03:28,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,174.11215796992047,2015-10,2015,10,11,6,False,False,False
2015-10-12,17.14,52.168000000000006,7.37,27.34,19.63,32.02,1.72,2.61,8.84,0.5439999999999999,1.74,54.0,Satisfactory,69.9,73.3,82.8,0.064,100,29.17,18.1,7.5,88.7,1017.0,55.2,4.4,230.1,2015-10-12T06:09:28,2015-10-12T18:02:52,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,bengaluru,227.7894103734729,2015-10,2015,10,12,0,False,False,False
2015-10-13,25.65,82.85,10.14,38.97,27.72,38.88,1.62,2.54,9.81,0.2779999999999999,1.67,77.0,Satisfactory,71.0,67.1,69.8,0.0,0,0.0,14.1,8.6,116.4,1016.8,42.7,3.7,263.2,2015-10-13T06:09:34,2015-10-13T18:02:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,245.6470646231668,2015-10,2015,10,13,1,False,False,False
2015-10-14,31.78,120.222,11.48,58.6,38.5,39.7,2.5,2.57,11.44,0.374,4.46,144.0,Moderate,68.3,63.5,64.9,0.0,0,0.0,15.4,10.9,89.4,1017.2,21.8,4.2,284.2,2015-10-14T06:09:41,2015-10-14T18:01:40,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,242.7694228946344,2015-10,2015,10,14,2,False,False,False
2015-10-15,46.63,127.758,7.75,71.63,43.26,44.56,1.47,3.74,11.97,0.776,1.52,90.0,Satisfactory,68.3,66.7,68.9,0.0,0,0.0,13.6,8.6,64.8,1016.6,28.0,4.5,264.1,2015-10-15T06:09:47,2015-10-15T18:01:05,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,241.7792246733162,2015-10,2015,10,15,3,False,False,False
2015-10-16,49.23,127.758,13.62,51.64,35.97,42.06,2.12,3.23,11.33,0.776,1.43,98.0,Satisfactory,69.2,68.7,72.2,0.0,0,0.0,17.2,9.2,67.5,1016.6,16.9,4.0,256.0,2015-10-16T06:09:55,2015-10-16T18:00:31,0.11,Clear,Clear conditions throughout the day.,clear-day,bengaluru,248.47549499434845,2015-10,2015,10,16,4,False,False,False
2015-10-17,40.76,82.00399999999999,5.27,33.93,21.32,27.48,6.11,2.15,13.38,0.588,31.62,173.0,Moderate,69.9,70.3,74.8,0.0,0,0.0,15.7,9.2,91.6,1016.6,41.7,3.6,271.7,2015-10-17T06:10:02,2015-10-17T17:59:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,235.9523499434644,2015-10,2015,10,17,5,False,False,False
